《世界》  【月別】  （輸入）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORLD Monthly Data  (Import),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
報道発表品目名,総額,１．食料品,,,,,,魚介類,,肉類,,穀物類,,野菜,,果実,,２．原料品,,,,,,木材,,非鉄金属鉱,,鉄鉱石,,大豆,,３．鉱物性燃料,,原油及び粗油,,石油製品,,(揮発油),,液化天然ガス,,液化石油ガス,,石炭,,(一般炭),,４．化学製品,,有機化合物,,医薬品,,５．原料別製品,,鉄鋼,,非鉄金属,,金属製品,,織物用糸・繊維製品,,非金属鉱物製品,,木製品等(除家具),,６．一般機械,,原動機,,電算機類(含周辺機器),,電算機類の部分品,,７．電気機器,,半導体等電子部品,,(ＩＣ),,絶縁電線・絶縁ケーブル,,音響映像機器(含部品),,重電機器,,通信機,,（電話機）,,電気計測機器,,８．輸送用機器,,自動車,,自動車の部分品,,航空機類,,９．その他,,,,,,科学光学機器,,衣類・同附属品,,家具,,バッグ類,
1989/08,2589486276 ,-,397738214 ,-,365648683 ,-,32089531 ,213674 ,152421982 ,118523 ,62755724 ,2225759 ,53662675 ,-,15841077 ,-,25694631 ,-,373494059 ,-,368725683 ,49320 ,4768376 ,-,102857666 ,1243921 ,55679120 ,11752582 ,42281706 ,293425 ,12777402 ,-,509255065 ,17269034 ,261882558 ,-,90143664 ,2593866 ,43049312 ,2867318 ,68861326 ,1110484 ,19899835 ,8498712 ,67109285 ,2577328 ,18167912 ,-,176837888 ,-,49039513 ,2174519 ,32050107 ,-,354867956 ,1010342 ,64373532 ,257713 ,104346388 ,-,18172508 ,-,53595975 ,-,50561083 ,-,36944297 ,-,137856459 ,3015 ,18106774 ,250560 ,29792344 ,751509 ,18105016 ,-,139715398 ,-,35002125 ,315464601 ,28148380 ,-,-,-,23953659 ,-,11421703 ,732704 ,8867549 ,-,-,578840 ,22590841 ,-,113265078 ,18289 ,54225558 ,-,6593673 ,571 ,47193061 ,-,386456159 ,-,325828330 ,-,60627829 ,-,19408810 ,-,157126688 ,16471369 ,14405439 ,3464845 ,13470116 
1989/09,2485380823 ,-,359289577 ,-,325504352 ,-,33785225 ,169383 ,121671562 ,98592 ,52730294 ,2388884 ,59133639 ,-,21312717 ,-,22055778 ,-,364691322 ,-,359412071 ,63365 ,5279251 ,-,107514908 ,1340608 ,54867694 ,9901142 ,36135225 ,252060 ,11187888 ,-,505437401 ,16055249 ,247978457 ,-,102090648 ,2561716 ,42319068 ,2681237 ,65789681 ,975170 ,18232205 ,8695753 ,70550558 ,2647209 ,19227000 ,-,167939068 ,-,49852733 ,2093950 ,29115364 ,-,356314641 ,790923 ,53628463 ,263755 ,105017311 ,-,17690252 ,-,49393753 ,-,66236284 ,-,37239211 ,-,143429111 ,2920 ,14145328 ,324576 ,41411636 ,751883 ,18331150 ,-,139403759 ,-,35739431 ,311761719 ,28609241 ,-,-,-,20657076 ,-,10920187 ,649336 ,10593195 ,-,-,651826 ,22250049 ,-,66239326 ,13065 ,38206024 ,-,6716213 ,248 ,16165371 ,-,382636618 ,-,326992013 ,-,55644605 ,-,19817458 ,-,159754743 ,15324742 ,14467973 ,3310619 ,11282779 
1989/10,2618926165 ,-,372470412 ,-,338717602 ,-,33752810 ,177376 ,106531054 ,121205 ,64383585 ,2576500 ,59613197 ,-,19963563 ,-,30035424 ,-,376977832 ,-,371393213 ,66210 ,5584619 ,-,107849570 ,1150131 ,55282244 ,11068808 ,40758296 ,334120 ,13974354 ,-,508973161 ,16099460 ,244506240 ,-,99769981 ,2291084 ,37207492 ,2619489 ,63917552 ,1261350 ,23007746 ,9452462 ,77007620 ,2765116 ,19655150 ,-,182591902 ,-,56961279 ,2236917 ,30799722 ,-,410633803 ,1328559 ,84970739 ,294924 ,117950693 ,-,18277425 ,-,53836434 ,-,64948966 ,-,42607738 ,-,145588292 ,3414 ,17241834 ,378442 ,32450657 ,787891 ,21629898 ,-,147954278 ,-,38389044 ,340912633 ,30558808 ,-,-,-,23691670 ,-,11978313 ,640920 ,9413217 ,-,-,593186 ,22830030 ,-,92339037 ,15652 ,51804497 ,-,7707341 ,351 ,26942123 ,-,381397448 ,-,327749435 ,-,53648013 ,-,20107295 ,-,151490409 ,16798890 ,14390457 ,3277227 ,12098686 
1989/11,2646520820 ,-,390942046 ,-,350494648 ,-,40447398 ,194865 ,125383945 ,116572 ,64325283 ,2492538 ,56922919 ,-,16774184 ,-,29414402 ,-,357620215 ,-,352426439 ,65183 ,5193776 ,-,99740209 ,1098194 ,49172683 ,11338681 ,40973311 ,356254 ,13413375 ,-,556487717 ,18646901 ,291327858 ,-,104459821 ,2502767 ,40302511 ,2873249 ,70263830 ,1189071 ,22300086 ,8309477 ,67282122 ,2667437 ,19006537 ,-,179544160 ,-,52711047 ,2310347 ,31210696 ,-,379195687 ,944518 ,63461917 ,309025 ,117372091 ,-,18276648 ,-,53157876 ,-,64122969 ,-,36492861 ,-,151395989 ,3791 ,16749215 ,338035 ,35940026 ,876319 ,21546137 ,-,148230762 ,-,35542563 ,336238213 ,27666657 ,-,-,-,26288638 ,-,12709980 ,717922 ,9499709 ,-,-,606033 ,21937714 ,-,104504524 ,21471 ,66874695 ,-,8440022 ,290 ,23804454 ,-,378599720 ,-,304523747 ,-,74075973 ,-,19901602 ,-,100943603 ,17635994 ,15001361 ,3400853 ,14139486 
1989/12,2653143320 ,-,359105547 ,-,323617839 ,-,35487708 ,170853 ,113795409 ,103849 ,56604860 ,2529113 ,56955567 ,-,18050950 ,-,22741475 ,-,336795669 ,-,332734265 ,44783 ,4061404 ,-,89013175 ,1130116 ,47605082 ,11258274 ,41791526 ,422575 ,15956624 ,-,637355998 ,21188554 ,342424130 ,-,125246956 ,2525877 ,40660997 ,2785536 ,68041000 ,1289111 ,27137874 ,8915119 ,72800644 ,2790345 ,20267463 ,-,178634164 ,-,48272633 ,2402077 ,31757011 ,-,365332390 ,1031665 ,63549199 ,292652 ,115397195 ,-,18053125 ,-,48692843 ,-,54973261 ,-,38767152 ,-,148991650 ,3805 ,17533816 ,281534 ,33125383 ,841900 ,22902507 ,-,141768037 ,-,34862486 ,284588425 ,27179510 ,-,-,-,25970446 ,-,11329400 ,638709 ,9612281 ,-,-,641528 ,19923557 ,-,105003140 ,23117 ,71291771 ,-,7536784 ,165 ,12996699 ,-,380156725 ,-,285944153 ,-,94212572 ,-,19501494 ,-,86593298 ,17764379 ,14819294 ,2984927 ,13878633 
1990/01,2648894855 ,-,319139306 ,-,284159977 ,-,34979329 ,131586 ,90869048 ,102137 ,53053828 ,2123522 ,49869351 ,-,20229816 ,-,17580949 ,-,357942174 ,-,353181817 ,58018 ,4760357 ,-,95610410 ,1287635 ,53901461 ,10650321 ,38198841 ,414035 ,15923695 ,-,626161256 ,19288219 ,324457659 ,-,113962197 ,2275544 ,39182068 ,3326099 ,83328073 ,1294116 ,28645852 ,9087472 ,74444773 ,2509749 ,18349809 ,-,184324352 ,-,52371479 ,2061824 ,32555873 ,-,360048598 ,966006 ,58387098 ,304786 ,107672591 ,-,19015622 ,-,46758076 ,-,60592862 ,-,38748367 ,-,158799088 ,3889 ,22330998 ,329486 ,31739093 ,862900 ,23287197 ,-,148235903 ,-,36315521 ,320984829 ,28006974 ,-,-,-,23102354 ,-,12044441 ,596740 ,9383697 ,-,-,573197 ,22888109 ,-,122846259 ,23472 ,78617077 ,-,8583069 ,274 ,26913174 ,-,371397919 ,-,314251111 ,-,57146808 ,-,21922938 ,-,97291132 ,19411255 ,16319579 ,3148381 ,15174856 
1990/02,2468818441 ,-,302549962 ,-,272172575 ,-,30377387 ,142082 ,88225608 ,92338 ,49795254 ,2209909 ,52904849 ,-,20612180 ,-,17156539 ,-,330986582 ,-,326886668 ,50088 ,4099914 ,-,90684764 ,775855 ,34518491 ,10002102 ,38427384 ,435400 ,17258047 ,-,600764016 ,18954248 ,334738537 ,-,86315580 ,1925932 ,34875753 ,3033933 ,77998042 ,1216858 ,28586070 ,8529288 ,72306819 ,2342311 ,17145289 ,-,180227490 ,-,50893542 ,2128878 ,29656247 ,-,323390674 ,765502 ,48720180 ,290977 ,102015460 ,-,16774992 ,-,37990701 ,-,59230377 ,-,32676435 ,-,145730962 ,3188 ,17956443 ,309126 ,33254077 ,817247 ,22950714 ,-,128048004 ,-,33628909 ,262286192 ,26380249 ,-,-,-,18739558 ,-,9757281 ,470112 ,9045484 ,-,-,507868 ,19690739 ,-,124027271 ,18327 ,63589683 ,-,7572176 ,493 ,43033509 ,-,333093480 ,-,267635906 ,-,65457574 ,-,20877761 ,-,87278305 ,18218106 ,15660453 ,2621233 ,13481572 
1990/03,2823489159 ,-,408457039 ,-,362877719 ,-,45579320 ,202143 ,131459128 ,121359 ,68893240 ,2427803 ,58163847 ,-,27846723 ,-,23131692 ,-,355280813 ,-,350555376 ,52885 ,4725437 ,-,99092910 ,1180288 ,51358386 ,10101920 ,37607027 ,380288 ,15047603 ,-,664603939 ,19653152 ,351846028 ,-,115158466 ,2361226 ,45483787 ,3021126 ,80019182 ,1488157 ,35998291 ,9611243 ,80136700 ,3211146 ,23997300 ,-,190200632 ,-,53924830 ,1981293 ,30793304 ,-,349072264 ,642509 ,39492722 ,300156 ,106071261 ,-,22040999 ,-,43286783 ,-,75265824 ,-,34904018 ,-,167344081 ,3502 ,20237406 ,254589 ,38323310 ,977795 ,27194635 ,-,162209634 ,-,39815290 ,345907622 ,31218742 ,-,-,-,22435088 ,-,17377396 ,578050 ,9939208 ,-,-,617070 ,24135822 ,-,140909683 ,25023 ,84479292 ,-,9496774 ,408 ,37691254 ,-,385411074 ,-,319477454 ,-,65933620 ,-,24338988 ,-,103930209 ,24829334 ,19918999 ,3303322 ,16093625 
1990/04,2887652595 ,-,395995058 ,-,356429678 ,-,39565380 ,159118 ,117794161 ,109718 ,65227122 ,2400108 ,62947639 ,-,26111172 ,-,32363095 ,-,367475391 ,-,362634557 ,58483 ,4840834 ,-,104508769 ,1311259 ,49839690 ,9845789 ,39332263 ,322947 ,13768746 ,-,614275069 ,19179724 ,346021050 ,-,97036531 ,1858259 ,38176187 ,2514907 ,68998035 ,1156949 ,29530665 ,8224920 ,72212393 ,2066820 ,16793171 ,-,206284062 ,-,61316085 ,2208699 ,36703793 ,-,424797840 ,1111865 ,72140541 ,380138 ,142358276 ,-,22107839 ,-,64186066 ,-,59909619 ,-,35312986 ,-,176412457 ,3219 ,22090886 ,335851 ,29801049 ,888228 ,24380485 ,-,146145445 ,-,36901404 ,293915997 ,28937309 ,-,-,-,21252526 ,-,11561488 ,877723 ,9016461 ,-,-,594701 ,20107530 ,-,168508194 ,21619 ,88047997 ,-,8740866 ,606 ,61535141 ,-,387759079 ,-,334633774 ,-,53125305 ,-,22935652 ,-,104888944 ,24800128 ,20643404 ,4192216 ,17048155 
1990/05,2899544419 ,-,431657672 ,-,387443754 ,-,44213918 ,169516 ,126468325 ,118562 ,73308261 ,2662365 ,70297567 ,-,22740386 ,-,40675339 ,-,403902641 ,-,397403202 ,69476 ,6499439 ,-,104147719 ,1255340 ,66941130 ,10992344 ,47645246 ,521173 ,21513129 ,-,587595131 ,16172292 ,268309118 ,-,120781509 ,2794987 ,54184280 ,2768859 ,74276763 ,1204981 ,27891226 ,10154065 ,95685997 ,2419218 ,19374504 ,-,200563177 ,-,53687779 ,2155165 ,38436414 ,-,412181486 ,1059047 ,63110115 ,304077 ,120298547 ,-,23050524 ,-,59469984 ,-,74061715 ,-,40995497 ,-,180818182 ,3214 ,18154086 ,321281 ,34627637 ,1074057 ,26026573 ,-,166289872 ,-,44452416 ,359607378 ,35532205 ,-,-,-,21377183 ,-,14155576 ,605132 ,10931881 ,-,-,602476 ,24452302 ,-,140352914 ,25813 ,99382698 ,-,10356548 ,191 ,18085041 ,-,376183344 ,-,312830135 ,-,63353209 ,-,25439020 ,-,73606285 ,23858567 ,20686785 ,3295808 ,16738285 
1990/06,2604347613 ,-,414357123 ,-,374340518 ,-,40016605 ,195999 ,140601092 ,108320 ,63972562 ,2299579 ,58931752 ,-,17919517 ,-,38762654 ,-,352529010 ,-,347423132 ,57096 ,5105878 ,-,101053692 ,1144197 ,56583537 ,9139250 ,36446597 ,496078 ,20446226 ,-,475389027 ,15172576 ,235225652 ,-,87092626 ,2115201 ,36874363 ,2439823 ,63316977 ,1062314 ,22014624 ,7720893 ,67025021 ,1885005 ,14625901 ,-,192168127 ,-,48221821 ,1938192 ,33006859 ,-,361284066 ,843046 ,49572892 ,293735 ,112069366 ,-,21420437 ,-,54825093 ,-,63030439 ,-,34184098 ,-,176976238 ,3125 ,21229146 ,259071 ,37380945 ,895488 ,22039493 ,-,155332842 ,-,41536391 ,314930273 ,33024515 ,-,-,-,20967737 ,-,12300214 ,671732 ,12925779 ,-,-,630450 ,22150180 ,-,101420961 ,19407 ,66394308 ,-,8563510 ,154 ,16733306 ,-,374890219 ,-,311500572 ,-,63389647 ,-,22262828 ,-,73816445 ,19034851 ,16988132 ,2737706 ,13298143 
1990/07,2822566286 ,-,412829552 ,-,372313730 ,-,40515822 ,193141 ,147827065 ,108837 ,64712497 ,2244787 ,58004146 ,-,16353936 ,-,30037600 ,-,364088246 ,-,358217174 ,68775 ,5871072 ,-,100200003 ,1197797 ,54272065 ,11757074 ,49036844 ,270983 ,11248067 ,-,512105049 ,15907548 ,234503655 ,-,94956980 ,2320416 ,37832700 ,3134235 ,79287218 ,1250538 ,25259650 ,8841589 ,77616647 ,2799738 ,21622539 ,-,205028081 ,-,50508620 ,2148083 ,38655909 ,-,378194015 ,966053 ,52552926 ,275084 ,117719988 ,-,21721731 ,-,53450760 ,-,68036293 ,-,37395959 ,-,177014798 ,3308 ,22761666 ,290559 ,32811942 ,983272 ,24625873 ,-,166340145 ,-,42440282 ,371529774 ,33630116 ,-,-,-,22602238 ,-,13253117 ,583342 ,9606675 ,-,-,578650 ,22813479 ,-,148310342 ,18992 ,71231154 ,-,9682155 ,555 ,56714293 ,-,458656058 ,-,398348027 ,-,60308031 ,-,25490872 ,-,124629100 ,18203556 ,16877754 ,3228358 ,17938780 
1990/08,2830271046 ,-,406140686 ,-,367698161 ,-,38442525 ,233277 ,163211576 ,102310 ,58030628 ,2335441 ,58368044 ,-,15319388 ,-,21364552 ,-,365233377 ,-,359660440 ,60880 ,5572937 ,-,91883902 ,1132281 ,69453315 ,10106506 ,41655789 ,396838 ,15903714 ,-,566457717 ,18097079 ,277790759 ,-,105511574 ,2363711 ,40789804 ,3130255 ,79883995 ,1167618 ,22306341 ,9452956 ,80206012 ,2664716 ,19874432 ,-,200705247 ,-,51551021 ,2428327 ,38649506 ,-,378088084 ,951500 ,56276536 ,309235 ,123871450 ,-,21714159 ,-,49126770 ,-,58652979 ,-,38599414 ,-,185271885 ,3685 ,19057804 ,293600 ,39854659 ,1032049 ,26671569 ,-,155357164 ,-,42419683 ,368349833 ,34027683 ,-,-,-,20295953 ,-,14143403 ,593223 ,10101031 ,-,-,575124 ,22344768 ,-,102703184 ,18305 ,69973099 ,-,10100897 ,214 ,15358896 ,-,470313702 ,-,387073162 ,-,83240540 ,-,22705344 ,-,159137544 ,17150869 ,16948897 ,3534239 ,17478693 
1990/09,2711024287 ,-,342488742 ,-,302946522 ,-,39542220 ,173428 ,114364763 ,86375 ,48690234 ,2145044 ,50346871 ,-,19378956 ,-,23728748 ,-,309073149 ,-,304602596 ,52872 ,4470553 ,-,78467372 ,1148607 ,52600328 ,9904039 ,39155448 ,310254 ,11704896 ,-,664857820 ,18094430 ,365052817 ,-,127781259 ,2197509 ,58740637 ,2914243 ,79207280 ,1123585 ,24327953 ,8276593 ,67953313 ,2603984 ,18731916 ,-,176857788 ,-,42518744 ,2012692 ,31417457 ,-,341370854 ,865409 ,45241432 ,269199 ,107964686 ,-,21342287 ,-,41009538 ,-,69324736 ,-,32432838 ,-,148824928 ,3137 ,14921337 ,251623 ,34319516 ,863173 ,21492338 ,-,142151787 ,-,38303887 ,318940197 ,29767781 ,-,-,-,18469378 ,-,12619613 ,545771 ,9629455 ,-,-,619823 ,20714758 ,-,99607722 ,15397 ,53062806 ,-,8491978 ,314 ,29822890 ,-,485791497 ,-,331957557 ,-,153833940 ,-,19831248 ,-,142504366 ,15426994 ,15583271 ,3444467 ,12808433 
1990/10,3142903612 ,-,395603206 ,-,354130447 ,-,41472759 ,197845 ,131491236 ,115037 ,62685982 ,2405246 ,52740541 ,-,20462673 ,-,30619083 ,-,344787768 ,-,340195407 ,58953 ,4592361 ,-,79361296 ,1338567 ,55139996 ,11861857 ,44977451 ,455250 ,16030277 ,-,836156715 ,18976704 ,484599083 ,-,156403707 ,2548470 ,82201963 ,3014865 ,90261739 ,1242322 ,36296307 ,8977816 ,67954839 ,2699410 ,18282052 ,-,215693053 ,-,61511194 ,2369311 ,37618867 ,-,408646923 ,1174410 ,56907471 ,351691 ,136012417 ,-,23623377 ,-,51288367 ,-,74441324 ,-,36886322 ,-,185097753 ,4085 ,18397832 ,452216 ,37651614 ,1109365 ,27606431 ,-,168997396 ,-,44997507 ,437718843 ,35331401 ,-,-,-,21158183 ,-,13512429 ,733904 ,11716699 ,-,-,825043 ,24374576 ,-,115753395 ,17937 ,69874379 ,-,11883558 ,353 ,27144394 ,-,472167403 ,-,376404464 ,-,95762939 ,-,23852480 ,-,133928416 ,19215949 ,16376348 ,3963835 ,17731606 
1990/11,3015229249 ,-,387741099 ,-,341071068 ,-,46670031 ,228548 ,140507284 ,112881 ,59688862 ,2260752 ,46413204 ,-,16427672 ,-,27192036 ,-,281650916 ,-,277110216 ,53524 ,4540700 ,-,71503304 ,1156639 ,42201864 ,9165444 ,32750977 ,274045 ,9690595 ,-,942337466 ,21274994 ,586626876 ,-,154968981 ,2203855 ,69630277 ,3044752 ,90495514 ,1051343 ,35491288 ,9667504 ,73359579 ,2568865 ,16951862 ,-,182759369 ,-,59418960 ,2450290 ,30893455 ,-,386500428 ,1235280 ,62852795 ,389931 ,130236406 ,-,21511340 ,-,48044075 ,-,66040792 ,-,33336523 ,-,160920626 ,3518 ,17646850 ,380519 ,36499663 ,1033005 ,24573266 ,-,156039077 ,-,39771680 ,328196423 ,30927495 ,-,-,-,21630166 ,-,13227616 ,662463 ,9524623 ,-,-,719372 ,22001299 ,-,164725912 ,28835 ,98101532 ,-,9389292 ,619 ,50090362 ,-,352554356 ,-,289871035 ,-,62683321 ,-,20800537 ,-,80563241 ,19298190 ,15532220 ,3532288 ,15845094 
1990/12,3000466076 ,-,355394726 ,-,317006666 ,-,38388060 ,180071 ,125537641 ,110671 ,58113191 ,2419051 ,47757117 ,-,19011573 ,-,21144576 ,-,301397403 ,-,296690017 ,68437 ,4707386 ,-,71810402 ,1157509 ,44174315 ,11763391 ,43233503 ,404091 ,14517660 ,-,992483527 ,24480136 ,660362618 ,-,123978286 ,2045601 ,56842553 ,3122325 ,92967778 ,1277550 ,46780833 ,8972954 ,67966657 ,3462732 ,23278614 ,-,186001130 ,-,56593809 ,2516899 ,32192506 ,-,350151723 ,1120966 ,57020850 ,342412 ,119050991 ,-,20373027 ,-,45636176 ,-,49158416 ,-,35760036 ,-,160507355 ,3300 ,16897272 ,386128 ,38885810 ,929025 ,24318008 ,-,155731735 ,-,37912813 ,299929811 ,28639656 ,-,-,-,22082464 ,-,12591780 ,657561 ,11830915 ,-,-,690026 ,21487532 ,-,166523465 ,24064 ,80578521 ,-,8996534 ,713 ,69728834 ,-,332275012 ,-,268940368 ,-,63334644 ,-,21514145 ,-,77580505 ,20154834 ,15410477 ,3165341 ,16152100 
1991/01,2827441144 ,-,332965165 ,-,295856125 ,-,37109040 ,159197 ,104205839 ,104602 ,55881191 ,2359318 ,46483183 ,-,20293259 ,-,18973094 ,-,337304577 ,-,331675127 ,72226 ,5629450 ,-,80398404 ,1291435 ,49420739 ,11721350 ,44861869 ,370059 ,13434042 ,-,799581447 ,18932794 ,460804093 ,-,104781539 ,2212220 ,59698804 ,3670252 ,116611701 ,1439157 ,49476177 ,8449945 ,66691705 ,2353911 ,16109839 ,-,209084621 ,-,66951111 ,2294479 ,35210310 ,-,374861553 ,1251435 ,63764345 ,363366 ,122142877 ,-,22266694 ,-,48663420 ,-,53655586 ,-,36876602 ,-,163066255 ,4046 ,16332917 ,307134 ,30215680 ,916907 ,23033219 ,-,160380082 ,-,41494080 ,291066236 ,31818506 ,-,-,-,22574503 ,-,13587779 ,638762 ,12027179 ,-,-,597593 ,20226417 ,-,124177271 ,24766 ,88089691 ,-,10490374 ,179 ,9875032 ,-,326020173 ,-,270661622 ,-,55358551 ,-,22500092 ,-,90114294 ,23858823 ,17968758 ,3460754 ,16303858 
1991/02,2608426257 ,-,334923545 ,-,290737015 ,-,44186530 ,179015 ,105699413 ,97309 ,52678004 ,2445500 ,46682726 ,-,19091048 ,-,19306694 ,-,287711350 ,-,283009922 ,53549 ,4701428 ,-,70627591 ,1279115 ,43458809 ,8793034 ,32337829 ,426057 ,15103477 ,-,706320537 ,20378967 ,415162551 ,-,85571334 ,1892670 ,49732742 ,3159970 ,100694556 ,1076330 ,33313479 ,9208288 ,71090112 ,2556249 ,17351896 ,-,192343129 ,-,66173988 ,2662758 ,32444610 ,-,326849051 ,1093244 ,57767336 ,313917 ,104507967 ,-,19989856 ,-,40431029 ,-,54181373 ,-,25919159 ,-,149577862 ,2963 ,16921439 ,320716 ,33024531 ,966118 ,22969999 ,-,144513771 ,-,37873553 ,274193892 ,28951778 ,-,-,-,19390917 ,-,12345472 ,596460 ,9960089 ,-,-,544481 ,21103032 ,-,127093943 ,13789 ,51023655 ,-,8777551 ,572 ,53352635 ,-,339093069 ,-,265749249 ,-,73343820 ,-,22644041 ,-,96033626 ,23301861 ,17043783 ,3666421 ,16630234 
1991/03,2821264514 ,-,372518443 ,-,332801325 ,-,39717118 ,232835 ,130225975 ,108049 ,62998242 ,2161148 ,43725561 ,-,23206829 ,-,25453220 ,-,303116167 ,-,297661087 ,65756 ,5455080 ,-,75632829 ,1383931 ,42965986 ,10716969 ,41394922 ,297542 ,10491140 ,-,854230987 ,33428259 ,538761260 ,-,95917785 ,2406560 ,57020470 ,3162734 ,100466349 ,1522738 ,43549767 ,9686483 ,75143326 ,3128843 ,21894599 ,-,212584804 ,-,59047100 ,2315299 ,33906406 ,-,341735873 ,940297 ,49474083 ,345290 ,112108140 ,-,21454328 ,-,41320668 ,-,56673551 ,-,34936181 ,-,159784156 ,3280 ,14455000 ,339582 ,34980641 ,1037073 ,27811479 ,-,161305736 ,-,42439459 ,302969855 ,33111116 ,-,-,-,21574963 ,-,12545463 ,590025 ,9887204 ,-,-,767097 ,25773878 ,-,104658256 ,21004 ,73125970 ,-,9913377 ,190 ,12215064 ,-,311330092 ,-,268454169 ,-,42875923 ,-,25267733 ,-,89847087 ,25357373 ,18757631 ,3225423 ,15375789 
1991/04,2449686339 ,-,374818310 ,-,344464930 ,-,30353380 ,195873 ,134487726 ,109960 ,57660950 ,2368594 ,49032654 ,-,23582860 ,-,30165169 ,-,314107303 ,-,309430280 ,52820 ,4677023 ,-,83284115 ,1445345 ,52960199 ,10265582 ,39613123 ,469847 ,17145158 ,-,396368533 ,8698501 ,131751799 ,-,76595646 ,2069718 ,44375753 ,2830839 ,88451353 ,960887 ,22864301 ,9247716 ,75230566 ,2716536 ,19056380 ,-,203344959 ,-,58919969 ,2217594 ,34317565 ,-,412423272 ,1422151 ,78326833 ,402069 ,131059777 ,-,22919115 ,-,56074929 ,-,55230890 ,-,43453967 ,-,154943273 ,3087 ,15390661 ,375812 ,33265059 ,945568 ,27640931 ,-,152098306 ,-,42933987 ,293659495 ,34251298 ,-,-,-,21635132 ,-,12925844 ,528266 ,9942025 ,-,-,626361 ,19315428 ,-,94700781 ,19517 ,67019055 ,-,9104759 ,141 ,8179602 ,-,346881602 ,-,284786485 ,-,62095117 ,-,23350137 ,-,94604891 ,25368779 ,18164539 ,4579162 ,18362198 
1991/05,2794954173 ,-,442050992 ,-,396222339 ,-,45828653 ,206687 ,145716720 ,134013 ,70644826 ,2754332 ,59037972 ,-,23774869 ,-,38510934 ,-,354751573 ,-,347150861 ,88581 ,7600712 ,-,94004716 ,1250596 ,44831675 ,11791357 ,45802715 ,413171 ,15242126 ,-,565341896 ,18070939 ,273369952 ,-,98290246 ,2394002 ,50149200 ,2966436 ,89386739 ,1362050 ,31138523 ,9155413 ,72493591 ,2500650 ,17089795 ,-,221379172 ,-,66022292 ,2438211 ,33321531 ,-,409190416 ,1160178 ,66530005 ,376006 ,125785275 ,-,26882296 ,-,55586227 ,-,65525929 ,-,38562790 ,-,171988207 ,3382 ,16802573 ,409138 ,33069968 ,1109829 ,27033950 ,-,173755895 ,-,47868981 ,343753153 ,35621809 ,-,-,-,25630291 ,-,15250483 ,721564 ,13092159 ,-,-,585971 ,19939963 ,-,116845695 ,17070 ,60800352 ,-,11547600 ,365 ,33626151 ,-,339650327 ,-,276627788 ,-,63022539 ,-,25562404 ,-,74770809 ,28505904 ,22044438 ,3965834 ,15769878 
1991/06,2529928197 ,-,385855617 ,-,339241207 ,-,46614410 ,179310 ,126046618 ,114986 ,60061189 ,2391962 ,51344502 ,-,17208085 ,-,36921300 ,-,320388783 ,-,315723207 ,54865 ,4665576 ,-,89734266 ,1195766 ,49450908 ,10123515 ,39953575 ,334261 ,12449116 ,-,533077551 ,16809396 ,264262849 ,-,90738458 ,1957258 ,41036845 ,2877903 ,80359573 ,1028167 ,23937196 ,9156117 ,72830652 ,2665384 ,18308682 ,-,195917194 ,-,53180973 ,2056710 ,34171111 ,-,365756574 ,1144432 ,65724845 ,333884 ,110904501 ,-,23675713 ,-,48134274 ,-,54074906 ,-,36541369 ,-,155992561 ,3345 ,15106351 ,452279 ,34484362 ,888647 ,22941205 ,-,163897783 ,-,42803538 ,297308296 ,33179256 ,-,-,-,23741930 ,-,13751507 ,547389 ,10858363 ,-,-,612799 ,26122519 ,-,105633509 ,14696 ,48222214 ,-,8818883 ,454 ,38722136 ,-,303408625 ,-,248885750 ,-,54522875 ,-,26805609 ,-,71210884 ,23675258 ,17214771 ,3269189 ,14299620 
1991/07,2778148908 ,-,419055589 ,-,371920499 ,-,47135090 ,212905 ,150582525 ,114002 ,60763925 ,2587894 ,55603635 ,-,18109586 ,-,31561258 ,-,325046124 ,-,319464279 ,63291 ,5581845 ,-,87285559 ,1366216 ,47951770 ,10260841 ,41985420 ,346824 ,12938751 ,-,578714651 ,17994421 ,283252794 ,-,95219071 ,2221594 ,46035018 ,3541244 ,92026883 ,1284793 ,29146186 ,10087958 ,78235992 ,3203571 ,22108036 ,-,198369957 ,-,54874142 ,2379710 ,36568327 ,-,396305324 ,1317163 ,71163562 ,349695 ,115558131 ,-,24177687 ,-,51749782 ,-,62993083 ,-,40524953 ,-,175813453 ,4321 ,19088155 ,494927 ,32355269 ,1086587 ,27597782 ,-,185911496 ,-,50894623 ,352205286 ,39396144 ,-,-,-,26507112 ,-,16532507 ,587244 ,13129871 ,-,-,679376 ,22627096 ,-,121961268 ,16971 ,55385819 ,-,10542148 ,497 ,47130326 ,-,376971046 ,-,312656201 ,-,64314845 ,-,27623392 ,-,115174150 ,23797883 ,19215223 ,3638621 ,18338613 
